year,month,temp_anomaly_C,region,co2_ppm,ch4_ppb,n2o_ppb,solar_W_m2,land_use_Gt,date,co2_emissions_Gt,volcanic_flag,aerosol_AOD,months_since_1960,co2_growth,ch4_growth,n2o_growth,co2_ppm_ma12,ch4_ppb_ma12,solar_W_m2_ma12,aerosol_AOD_ma12,cum_aerosol,enso_proxy,co2_x_solar,month_sin,month_cos
2015,11,1.05,Global,400.36,1844.54,328.61,1361.4315,0.0,2015-11-01,0.0,0,0.08,442,1.5600000000000023,3.0599999999999454,0.18999999999999773,399.41333333333336,1833.3566666666666,1361.4841333333334,0.08,0.3879999999999955,-0.10150138490631376,36.83283999999271,-0.5000000000000004,0.8660254037844384
2015,11,1.37,NH,400.36,1844.54,328.61,1361.4315,0.0,2015-11-01,0.0,0,0.08,442,1.5600000000000023,3.0599999999999454,0.18999999999999773,399.41333333333336,1833.3566666666666,1361.4841333333334,0.08,0.3879999999999955,-0.10150138490631376,36.83283999999271,-0.5000000000000004,0.8660254037844384
2015,11,0.76,SH,400.36,1844.54,328.61,1361.4315,0.0,2015-11-01,0.0,0,0.08,442,1.5600000000000023,3.0599999999999454,0.18999999999999773,399.41333333333336,1833.3566666666666,1361.4841333333334,0.08,0.3879999999999955,-0.10150138490631376,36.83283999999271,-0.5000000000000004,0.8660254037844384
2015,12,1.17,Global,401.66,1844.74,328.77,1361.3507,0.0,2015-12-01,0.0,0,0.08,443,1.3000000000000114,0.20000000000004547,0.15999999999996817,399.64916666666664,1834.2966666666669,1361.4670916666666,0.08,0.3887999999999955,-0.0887357956223611,30.391661999996604,-2.4492935982947064e-16,1.0
2015,12,1.54,NH,401.66,1844.74,328.77,1361.3507,0.0,2015-12-01,0.0,0,0.08,443,1.3000000000000114,0.20000000000004547,0.15999999999996817,399.64916666666664,1834.2966666666669,1361.4670916666666,0.08,0.3887999999999955,-0.0887357956223611,30.391661999996604,-2.4492935982947064e-16,1.0
2015,12,0.8,SH,401.66,1844.74,328.77,1361.3507,0.0,2015-12-01,0.0,0,0.08,443,1.3000000000000114,0.20000000000004547,0.15999999999996817,399.64916666666664,1834.2966666666669,1361.4670916666666,0.08,0.3887999999999955,-0.0887357956223611,30.391661999996604,-2.4492935982947064e-16,1.0
2016,1,1.17,Global,402.61,1842.53,328.87,1361.3457,0.0,2016-01-01,0.0,0,0.08,444,0.9499999999999886,-2.2100000000000364,0.10000000000002274,399.90333333333336,1835.0816666666667,1361.4541833333333,0.08,0.38959999999999545,-0.07489307398424556,30.28677700000692,0.49999999999999994,0.8660254037844387
2016,1,1.55,NH,402.61,1842.53,328.87,1361.3457,0.0,2016-01-01,0.0,0,0.08,444,0.9499999999999886,-2.2100000000000364,0.10000000000002274,399.90333333333336,1835.0816666666667,1361.4541833333333,0.08,0.38959999999999545,-0.07489307398424556,30.28677700000692,0.49999999999999994,0.8660254037844387
2016,1,0.8,SH,402.61,1842.53,328.87,1361.3457,0.0,2016-01-01,0.0,0,0.08,444,0.9499999999999886,-2.2100000000000364,0.10000000000002274,399.90333333333336,1835.0816666666667,1361.4541833333333,0.08,0.38959999999999545,-0.07489307398424556,30.28677700000692,0.49999999999999994,0.8660254037844387
2016,2,1.36,Global,403.24,1841.74,328.9,1361.4134,0.0,2016-02-01,0.0,0,0.08,445,0.6299999999999955,-0.7899999999999636,0.029999999999972715,400.16333333333324,1835.8133333333333,1361.4537083333335,0.08,0.3903999999999954,-0.060141251880809724,36.47841599999211,0.8660254037844386,0.5000000000000001
2016,2,1.93,NH,403.24,1841.74,328.9,1361.4134,0.0,2016-02-01,0.0,0,0.08,445,0.6299999999999955,-0.7899999999999636,0.029999999999972715,400.16333333333324,1835.8133333333333,1361.4537083333335,0.08,0.3903999999999954,-0.060141251880809724,36.47841599999211,0.8660254037844386,0.5000000000000001
2016,2,0.79,SH,403.24,1841.74,328.9,1361.4134,0.0,2016-02-01,0.0,0,0.08,445,0.6299999999999955,-0.7899999999999636,0.029999999999972715,400.16333333333324,1835.8133333333333,1361.4537083333335,0.08,0.3903999999999954,-0.060141251880809724,36.47841599999211,0.8660254037844386,0.5000000000000001
2016,3,1.35,Global,403.82,1843.04,328.88,1361.3283,0.0,2016-03-01,0.0,0,0.08,446,0.5799999999999841,1.2999999999999545,-0.01999999999998181,400.43416666666667,1836.6341666666667,1361.4367416666666,0.08,0.39119999999999544,-0.04465939644903775,29.159605999991047,1.0,6.123233995736766e-17
2016,3,1.88,NH,403.82,1843.04,328.88,1361.3283,0.0,2016-03-01,0.0,0,0.08,446,0.5799999999999841,1.2999999999999545,-0.01999999999998181,400.43416666666667,1836.6341666666667,1361.4367416666666,0.08,0.39119999999999544,-0.04465939644903775,29.159605999991047,1.0,6.123233995736766e-17
2016,3,0.8,SH,403.82,1843.04,328.88,1361.3283,0.0,2016-03-01,0.0,0,0.08,446,0.5799999999999841,1.2999999999999545,-0.01999999999998181,400.43416666666667,1836.6341666666667,1361.4367416666666,0.08,0.39119999999999544,-0.04465939644903775,29.159605999991047,1.0,6.123233995736766e-17
2016,4,1.08,Global,404.34,1843.74,328.88,1361.3072,0.0,2016-04-01,0.0,0,0.08,447,0.5199999999999818,0.7000000000000455,0.0,400.71583333333336,1837.5166666666664,1361.4251499999998,0.08,0.3919999999999954,-0.02863543644159814,27.44524799999697,0.8660254037844388,-0.4999999999999998
2016,4,1.46,NH,404.34,1843.74,328.88,1361.3072,0.0,2016-04-01,0.0,0,0.08,447,0.5199999999999818,0.7000000000000455,0.0,400.71583333333336,1837.5166666666664,1361.4251499999998,0.08,0.3919999999999954,-0.02863543644159814,27.44524799999697,0.8660254037844388,-0.4999999999999998
2016,4,0.71,SH,404.34,1843.74,328.88,1361.3072,0.0,2016-04-01,0.0,0,0.08,447,0.5199999999999818,0.7000000000000455,0.0,400.71583333333336,1837.5166666666664,1361.4251499999998,0.08,0.3919999999999954,-0.02863543644159814,27.44524799999697,0.8660254037844388,-0.4999999999999998
2016,5,0.95,Global,404.41,1842.15,328.91,1361.2613,0.0,2016-05-01,0.0,0,0.08,448,0.07000000000005002,-1.5899999999999181,0.03000000000002956,401.0075,1838.4025000000001,1361.3997416666666,0.08,0.3927999999999954,-0.012263881026345642,23.362832999990346,0.49999999999999994,-0.8660254037844387
2016,5,1.11,NH,404.41,1842.15,328.91,1361.2613,0.0,2016-05-01,0.0,0,0.08,448,0.07000000000005002,-1.5899999999999181,0.03000000000002956,401.0075,1838.4025000000001,1361.3997416666666,0.08,0.3927999999999954,-0.012263881026345642,23.362832999990346,0.49999999999999994,-0.8660254037844387
2016,5,0.79,SH,404.41,1842.15,328.91,1361.2613,0.0,2016-05-01,0.0,0,0.08,448,0.07000000000005002,-1.5899999999999181,0.03000000000002956,401.0075,1838.4025000000001,1361.3997416666666,0.08,0.3927999999999954,-0.012263881026345642,23.362832999990346,0.49999999999999994,-0.8660254037844387
2016,6,0.8,Global,403.63,1837.9,328.91,1361.3112,0.0,2016-06-01,0.0,0,0.08,449,-0.7800000000000296,-4.25,0.0,401.30500000000006,1839.301666666667,1361.3824916666665,0.08,0.3935999999999954,0.004256541291473212,27.58165600000877,1.2246467991473532e-16,-1.0
2016,6,1.13,NH,403.63,1837.9,328.91,1361.3112,0.0,2016-06-01,0.0,0,0.08,449,-0.7800000000000296,-4.25,0.0,401.30500000000006,1839.301666666667,1361.3824916666665,0.08,0.3935999999999954,0.004256541291473212,27.58165600000877,1.2246467991473532e-16,-1.0
2016,6,0.49,SH,403.63,1837.9,328.91,1361.3112,0.0,2016-06-01,0.0,0,0.08,449,-0.7800000000000296,-4.25,0.0,401.30500000000006,1839.301666666667,1361.3824916666665,0.08,0.3935999999999954,0.004256541291473212,27.58165600000877,1.2246467991473532e-16,-1.0
2016,7,0.84,Global,402.11,1834.26,328.84,1361.3734,0.0,2016-07-01,0.0,0,0.08,450,-1.5199999999999818,-3.6400000000001,-0.07000000000005002,401.61583333333334,1840.1075,1361.377575,0.08,0.39439999999999537,0.0207252949640751,32.52687399999538,-0.4999999999999998,-0.8660254037844388
2016,7,1.05,NH,402.11,1834.26,328.84,1361.3734,0.0,2016-07-01,0.0,0,0.08,450,-1.5199999999999818,-3.6400000000001,-0.07000000000005002,401.61583333333334,1840.1075,1361.377575,0.08,0.39439999999999537,0.0207252949640751,32.52687399999538,-0.4999999999999998,-0.8660254037844388
2016,7,0.64,SH,402.11,1834.26,328.84,1361.3734,0.0,2016-07-01,0.0,0,0.08,450,-1.5199999999999818,-3.6400000000001,-0.07000000000005002,401.61583333333334,1840.1075,1361.377575,0.08,0.39439999999999537,0.0207252949640751,32.52687399999538,-0.4999999999999998,-0.8660254037844388
2016,8,1.01,Global,400.8,1836.83,328.78,1361.1966,0.0,2016-08-01,0.0,0,0.08,451,-1.3100000000000023,2.5699999999999363,-0.060000000000002274,401.9266666666667,1840.7633333333333,1361.3515833333333,0.08,0.39519999999999533,0.0369424716310438,16.868279999999096,-0.8660254037844384,-0.5000000000000004
2016,8,1.12,NH,400.8,1836.83,328.78,1361.1966,0.0,2016-08-01,0.0,0,0.08,451,-1.3100000000000023,2.5699999999999363,-0.060000000000002274,401.9266666666667,1840.7633333333333,1361.3515833333333,0.08,0.39519999999999533,0.0369424716310438,16.868279999999096,-0.8660254037844384,-0.5000000000000004
2016,8,0.9,SH,400.8,1836.83,328.78,1361.1966,0.0,2016-08-01,0.0,0,0.08,451,-1.3100000000000023,2.5699999999999363,-0.060000000000002274,401.9266666666667,1840.7633333333333,1361.3515833333333,0.08,0.39519999999999533,0.0369424716310438,16.868279999999096,-0.8660254037844384,-0.5000000000000004
2016,9,0.9,Global,400.97,1844.33,328.86,1361.2303,0.0,2016-09-01,0.0,0,0.08,452,0.17000000000001592,7.5,0.08000000000004093,402.22916666666674,1841.4399999999998,1361.3344083333334,0.08,0.3959999999999953,0.05271121673600784,19.798890999995095,-1.0,-1.8369701987210297e-16
2016,9,1.23,NH,400.97,1844.33,328.86,1361.2303,0.0,2016-09-01,0.0,0,0.08,452,0.17000000000001592,7.5,0.08000000000004093,402.22916666666674,1841.4399999999998,1361.3344083333334,0.08,0.3959999999999953,0.05271121673600784,19.798890999995095,-1.0,-1.8369701987210297e-16
2016,9,0.58,SH,400.97,1844.33,328.86,1361.2303,0.0,2016-09-01,0.0,0,0.08,452,0.17000000000001592,7.5,0.08000000000004093,402.22916666666674,1841.4399999999998,1361.3344083333334,0.08,0.3959999999999953,0.05271121673600784,19.798890999995095,-1.0,-1.8369701987210297e-16
2016,10,0.86,Global,402.41,1849.96,329.05,1361.2783,0.0,2016-10-01,0.0,0,0.08,453,1.4399999999999977,5.630000000000109,0.18999999999999773,402.53000000000003,1842.1466666666665,1361.3189916666668,0.08,0.3967999999999953,0.06784011907430522,24.326202999995175,-0.8660254037844386,0.5
2016,10,1.03,NH,402.41,1849.96,329.05,1361.2783,0.0,2016-10-01,0.0,0,0.08,453,1.4399999999999977,5.630000000000109,0.18999999999999773,402.53000000000003,1842.1466666666665,1361.3189916666668,0.08,0.3967999999999953,0.06784011907430522,24.326202999995175,-0.8660254037844386,0.5
2016,10,0.7000000000000001,SH,402.41,1849.96,329.05,1361.2783,0.0,2016-10-01,0.0,0,0.08,453,1.4399999999999977,5.630000000000109,0.18999999999999773,402.53000000000003,1842.1466666666665,1361.3189916666668,0.08,0.3967999999999953,0.06784011907430522,24.326202999995175,-0.8660254037844386,0.5
2016,11,0.91,Global,403.78,1851.46,329.23,1361.1818,0.0,2016-11-01,0.0,0,0.08,454,1.3699999999999477,1.5,0.18000000000000682,402.815,1842.7233333333334,1361.2981833333333,0.08,0.3975999999999953,0.08214553426569933,16.140204000005905,-0.5000000000000004,0.8660254037844384
2016,11,1.11,NH,403.78,1851.46,329.23,1361.1818,0.0,2016-11-01,0.0,0,0.08,454,1.3699999999999477,1.5,0.18000000000000682,402.815,1842.7233333333334,1361.2981833333333,0.08,0.3975999999999953,0.08214553426569933,16.140204000005905,-0.5000000000000004,0.8660254037844384
2016,11,0.72,SH,403.78,1851.46,329.23,1361.1818,0.0,2016-11-01,0.0,0,0.08,454,1.3699999999999477,1.5,0.18000000000000682,402.815,1842.7233333333334,1361.2981833333333,0.08,0.3975999999999953,0.08214553426569933,16.140204000005905,-0.5000000000000004,0.8660254037844384
2016,12,0.86,Global,404.68,1851.05,329.36,1361.1862,0.0,2016-12-01,0.0,0,0.08,455,0.9000000000000341,-0.41000000000008185,0.12999999999999545,403.06666666666666,1843.2491666666667,1361.2844750000002,0.08,0.39839999999999526,0.09545381394839932,16.698416000008876,-2.4492935982947064e-16,1.0
2016,12,1.04,NH,404.68,1851.05,329.36,1361.1862,0.0,2016-12-01,0.0,0,0.08,455,0.9000000000000341,-0.41000000000008185,0.12999999999999545,403.06666666666666,1843.2491666666667,1361.2844750000002,0.08,0.39839999999999526,0.09545381394839932,16.698416000008876,-2.4492935982947064e-16,1.0
2016,12,0.68,SH,404.68,1851.05,329.36,1361.1862,0.0,2016-12-01,0.0,0,0.08,455,0.9000000000000341,-0.41000000000008185,0.12999999999999545,403.06666666666666,1843.2491666666667,1361.2844750000002,0.08,0.39839999999999526,0.09545381394839932,16.698416000008876,-2.4492935982947064e-16,1.0
2017,1,1.02,Global,405.32,1849.74,329.47,1361.0877,0.0,2017-01-01,0.0,0,0.08,456,0.6399999999999864,-1.3099999999999454,0.11000000000001364,403.2925,1843.8500000000001,1361.2629749999999,0.08,0.3991999999999953,0.10760341363492791,7.921064000003679,0.49999999999999994,0.8660254037844387
2017,1,1.38,NH,405.32,1849.74,329.47,1361.0877,0.0,2017-01-01,0.0,0,0.08,456,0.6399999999999864,-1.3099999999999454,0.11000000000001364,403.2925,1843.8500000000001,1361.2629749999999,0.08,0.3991999999999953,0.10760341363492791,7.921064000003679,0.49999999999999994,0.8660254037844387
2017,1,0.65,SH,405.32,1849.74,329.47,1361.0877,0.0,2017-01-01,0.0,0,0.08,456,0.6399999999999864,-1.3099999999999454,0.11000000000001364,403.2925,1843.8500000000001,1361.2629749999999,0.08,0.3991999999999953,0.10760341363492791,7.921064000003679,0.49999999999999994,0.8660254037844387
